text,language,label
"Ti agturay a partido, South West Africa People's Organization (SWAPO), ket nagtalinaed a kaadduan ti pinagbobotos ti parliamento.",ilo_Latn,ham
Napan dagiti tropa a koalision ken Afghan iti lugar tapno saluadanda ti crash site ken naibaon met ti sabsabali pay nga aircraft ti koalision tapno tumulongda.,ilo_Latn,ham
"Natnag ti helicopter iti nangato a paset ti kabambatayan, ken mapapati a maigapu iti panangpaltog ti kalaban.",ilo_Latn,ham
Maikagkagumaan a biroken ti nakapasamakan ti aksidente gapu ta dakes ti paniempo ken narigat a pagdaliasatan ti lugar.,ilo_Latn,ham
"Kinuna ti medical charity a Mangola, Medecines Sans Frontieres ken ti World Health Organization a daytoy iti kakaruan a panagwaras a nairekord iti pagilian.",ilo_Latn,ham
"Kinuna ti Pararakurak ti Medecines Sans Frontiere a ni Richard Veerman: “Agturturong ti Angola iti kakaruan a panagraira ti kolera ket agtultuloy a dakes ti kasasaad ti Angola,” kinunana.",ilo_Latn,ham
"Nangrugi dagiti paay-ayam iti alas 10:00 ti bigat nga adda nasayaat a panawen ken puera ti arbis idi tengnga ti bigat a nadaras met laeng a nagsardeng, daytoy ket maysa a perpekto nga aldaw para iti rugby ti 7.",ilo_Latn,ham
Dagiti adda iti ngato ti torneo a South Africa ket nagrugi iti umno a gundaway idi linaklakada ti mangabak 26-00 kontra ti adda iti maika-5 a Zambia.,ilo_Latn,ham
"Kasla kurang ti praktisda bayat a makilablabanda kadagiti kakabsatda a babbai iti abagatan, ngem simmayaat met lang ti naaramidan ti South Africa bayat a nagtultuloy ti ay-ayam.",ilo_Latn,ham
"Ti nadisplina a depensada, kinalaingda a mangiturong ti bola ken namayat a panagkaykaysa ti garaw ti teamda ket isu ti nangpalatak kadakuada ken nalawag a daytoy ti grupo a masapol nga abaken.",ilo_Latn,ham
Imbaga dagiti opisial ti siudad ti Amsterdam ken ti Anne Frank Museum a naimpeksionan iti buot ti kayo ket mabalin a makaigapu iti peggad iti salun-at ti publiko ken pagsisinnupiatanda pay ti peligro a dandanin a matuang daytoy.,ilo_Latn,ham
"Nakaiskediul ti pannakaputed inton Martes, ngem naisalba kalpasan iti emerhensia a desision ti korte.",ilo_Latn,ham
"Amin a pagserkan kadagiti kueba, a nanaganan iti “Pito nga Agkakabsat a Babbai”, ket agarup 100 agingga 250 a metro (328 agingga 820 kadapan) ti diametroda.",ilo_Latn,ham
Ipakita dagiti infrared nga imahena a dagiti panagduduma ti temperatura manipud rabii ken aldaw igat ken rabii ti mangipakita a mabalin a kueba dagitoy.,ilo_Latn,ham
Nalamlamiis dagitoy ngem iti aglawlaw a rabaw no iti aldaw ken nabarbara iti rabii.,ilo_Latn,ham
"“Ti saan a natalna ti galad ti kinabarada a kas kadagiti dadakkel a kueba iti Daga a masansan a mangmanmantenir iti patas a kankanyon a temperatura, ngem mainugot kadagitoy kas nauuneg nga ab-abut iti daga,” kinuna ni Glen Cushing ti Astrogeology Team ti United States Geological Survey (USGS) ken ti Northern Arizon University nga adda idiay Flagstaff, Arizona.",ilo_Latn,ham
"idiay France, ti panagbotos ket gagangay a low-tech a padas: dagiti agbotos ket isinada ti bagbagida iti maysa a booth, mangipan iti naimprentaan a papel a mangibaga ti binutosanda iti maysa a sobre.",ilo_Latn,ham
"Kalpasan a patalgedan dagiti opisial ti kinasiasino ti botante, ipisok ti botante ti sobre iti urna sana pirmaan ti listaan dagiti agbotos.",ilo_Latn,ham
Iti elektoral a linteg ti Pransia ket naistrikto nga insuratna kadagiti panangilitis.,ilo_Latn,ham
"Manipud idi 1988, kasapulan nga agsaragasag dagiti urna tapno makita dagiti botante ken agpalpaliiw nga awan dagiti sobre iti rugi ti panagbotos ken kasta met nga awan ti mainayon a sobre malaksid kadagiti sobre dagiti nabilangen ken autorisado a botante.",ilo_Latn,ham
"Mabalin a mangipatulod dagiti kandidato kadagti representante tapno maimatanganda amin a parte ti proseso. Iti rabii, bilangen dagiti boluntario dagiti botos iti babaen ti nainget a panangiwanwan, nga adda dagiti masursurot nga espesipiko a proseso.",ilo_Latn,ham
"Ti ASUS Eee PC, nga inyusuwat a nailubongan para iti gapuna ti panagusar ken panagtipid, ket nagbalin a napudot a pakasarsaritaan idiay 200 Taipei IT Month.",ilo_Latn,ham
Ngem napartakton ti panagduduma ken panagbalbaliw ti panaglako ken panaggatang iti laptop a kumpiuter kalpasan a nakaawat ti ASUS iti pammadayaw manipud iti 2007 Taiwan Sustainable Award ti Executive Yuan ti Republika ti China.,ilo_Latn,ham
Ti website ti istasion ket nailadawanda ti pabuya a “daan nga eskwelaan a teatro ti radio nga adda iti baro ken nadawel nga impormal a bariwengwen!”,ilo_Latn,ham
"Iti damo nga al-aldawna, nairuar laeng iti pabuya iti nabayagen nga istasion ti radio iti internet a TogiNet Radio, maysa nga istasion a nakapokus iti panagpapatang iti radio.",ilo_Latn,ham
"Idi maudi iti 2015, impatakder ti TogiNet ti AstroNet Radio kas maysa nga istasion a subsidaria.",ilo_Latn,ham
"Ti pabuya orihinal nga intampokna dagiti agdadamo nga aktor ti boses, lokal a taga Makindaya ti Texas.",ilo_Latn,ham
"Naireport a nagtultuloy iti agpatnag ti nasaknap  a panagtakaw, kabayatan ti kaawan dagiti pannakabagi ti liteg kadagiti kalsada ti Bishkek.",ilo_Latn,ham
"Ni Bishkek ket mailadawan a kas lumlumnek ti estado ti “anarkia” iti maysa a magpalpaliiw, no man pay dagiti gang ti tattao ket agsursor kadagiti kalkalsada ken agtakaw kadagiti tagilako dagiti paggatangan.",ilo_Latn,ham
Pinabasol ti sumagmamano a residente iti Bishnek dagiti nagprotesta a naggapu iti abagatan iti napasamak a riribuk.,ilo_Latn,ham
"Naabak ti South Africa iti All Blacks (New Zealand) idiay unyon ti rugby Tallo a Nasion a salisal idiay Royal Bafokeng Stadium idiay Rustenburg, South Africa.",ilo_Latn,ham
"Ti pinal a puntos ket maysa a pangabak, 21 kontra 20, pinalpasna iti 15 a dirediretso a pangabak iti All Blacks.",ilo_Latn,ham
"Para ti Springboks, nalpasna ti lima-sinnalip nga agsasaruno a pannakaabak.",ilo_Latn,ham
"Daydiay ti maudi a laban para iti All Blacks, a nangabaken iti tropeo dua a lawasen ti napalabas.",ilo_Latn,ham
"Maangay ti maudi a laban iti serye iti Ellis Park iti Johannesburg inton sumaruno a lawas, a kaay-ayam ti Springbooks ti Australia.",ilo_Latn,ham
Iti saan unay a napigsa a ginginged ket nanggungon ti makinlaud a Montana ti 10:08 p. m. idi Lunes.,ilo_Latn,ham
Awan dagiti madagdagus a report ti pannakadadael a naawat ti United Sates Geological Survey (USGS) ken ti National Earthquake Information Center.,ilo_Latn,ham
"Ti sentro ti ginggined ket adda iti 20 km (15 milia) iti amianan, amianan-a-daya ti Drillo, ken iti agarup 65 km (40 milia) iti abagatan ti Butte.",ilo_Latn,ham
"Maysa a klase ti gurigor ti billit a makapatay iti tattao, ti H5N1, ti nakompirma a nakaakar iti maysa a natay nga atap a pato, a nasarakan idi Lunes, iti kadandanuman nga asideg iti Lyon iti amianan ti France.",ilo_Latn,ham
"Ti France ti maikapito a pagilian iti European Union nga agsagaba iti daytoy a virus; simmaruno iti Austria, Germany, Slovenia, Bulgaria, Greece ken Italia.",ilo_Latn,ham
Dagiti main-inap a kaso ti H5N1 idiay Croatia ken Denmark ket agtalinaed a saan pay a natalgedan.,ilo_Latn,ham
"Indarum ti gabinete ti Dios gapu iti “nalawa a pannakapatay, pannakadadael ken terorismo kadagiti minilion a tattao iti Daga.”",ilo_Latn,ham
"Ni Chambers, a maysa nga agnostiko, ilabanna a ti panagdarumna ket “awan kaes-eskanna” ken “uray asino mabalinna nga idarum ti uray asino man.”",ilo_Latn,ham
"Ti naipabuya nga istoria idiay opera ti Pranses, nga inaramid ni Camille Saint-Saens, ket maipapan iti maysa nga artista “nga iti biagna ket dikdiktaran ti panagayatna iti droga ken Japan”",ilo_Latn,ham
"Kas resulta, nagusar dagiti agpabuya iti sigarilio a cannabis iti entablado, ken ti teatro a mismo inawisda dagiti agbuybuya tapno makisalida..",ilo_Latn,ham
"Ti dati a Tagasao ti Balay Newt Gingrich, gobernador ti Texas Rick Perry, ken Kongresista Michele Bachmann ket nagleppas a makiuppat, maikalima, ken maikainnem a lugar, nga agsasaruno.",ilo_Latn,ham
"Kalpasan a rimuar dagiti resulta, dinayaw ni Gingrich ni Santorum, ngem adda natatangkena panagsasaona ken ni Romney, a para kenkuana nai-ere dagiti negatibo a patalastas para ti kampania idiay Iowa laban ken ni Gingrich.",ilo_Latn,ham
"Imbaga ni Perry nga isuna ket “agsubli idiay Texas tapno amirisen dagiti resulta ti panagtataripnong ita a rabii, ken kitaen no adda a talaga dalanko nga agtuloy para iti daytoy a laban”, ngem kinuna kalpasanna nga agtalinaed isuna iti laban ket makisalisal iti primaria ti South Carolina inton Enero 21.",ilo_Latn,ham
"Ni Bachman, a nangabak iti Ames Straw Poll, inkeddengna a palpasenna ti kampaniana.",ilo_Latn,ham
"Diay retratista ket naiyakar idiay Ronald Reagan UCLA Medical Center, no sadino iti nakatayanda.",ilo_Latn,ham
"Naipadamag nga agtawen isuna iti 20s. Iti maysa a waragawag, kinuna ni Bieber a “[n]upay awanak wenno saanak a direkta a nairaman iti daytoy a nakaladladingit nga aksidente, ipeksak ti pannakipagriknak ken karkararagko iti pamilia ti biktima.”",ilo_Latn,ham
"Ti website iti panglinglingayan a padpadamag a TMZ ket naawatanna a ti retratista ket nagsardeng iti bangir nga igid iti Sepulveda Boulevard ken pinadasna a mangala iti ladawan dagiti pulis a nagsardeng sakbay a dimmaliasat iti kalsada ken nagtultuloy, nangitunda dagiti Pulis Patrol ti Kalsada ti California iti trapiko tapno pagsublien isuna ti mamindua.",ilo_Latn,ham
"Sigun kadagiti polis, ti nagmaneho iti lugan a nagdungpar iti retratista ket saan a maaddaan ti kaso a kriminal.",ilo_Latn,ham
"Gapu ta addaan laeng sangapulo ken walo a medalya para iti maysa nga aldaw, manu a bilang dagiti nasion iti saan a nakatakder idiay podium iti medalia.",ilo_Latn,ham
"Karaman ti Netherlands, nga inrepresentar ni Anna Jochemsen a nakaala iti maika-siam a puesto iti standing class ti babbai iti Super-G idi kalman, ken ti Finland, nga inrepresentar ni Katja Saarinen, a nakaala iti maikasangapulo a puesto iti isu met la nga ay-ayam.",ilo_Latn,ham
Naileppas ni Mitchell Gourley ti Australia ti maikasangapulo-ket-maysa iti para lallaki nga standing Super-G. Ti kakompetensiana a Czech a ni Oldrich Jelnek ket naileppasna ti maikasangapulo-ket-innem para lallaki a sitting Super-G.,ilo_Latn,ham
"Nagleppas ni Arly Velasquez ti Mexico a maikasangapulo-ket-lima iti para lallaki a sitting Super-G. Ni Adam Hall ti New Zealand, nagleppas a maikasiam iti para lallaki nga standing Super-G.",ilo_Latn,ham
Ti umi-ski a lalaki ti Poland nga addaan problema ti panagkitana a ni Maciej Krezel ken ti giyana a ni Anna Ogarzynka ket nakalpasda kas maikasangapulo-ket-tallo iti Super-G. Nakalpas met a maikaduapulo-ket- uppat ni Jong Seork Park ti South Korea iti para lalaki a patugaw a panag-ski iti Super-G.,ilo_Latn,ham
"Dagiti UN peacekeeper, a simmangpet iti Haiti kalpasan ti ginggined idi 2010, dagiti napabasol iti panagwaras ti sakit a nagrugi iti asideg ti nagkampuan ti buyot.",ilo_Latn,ham
"Sigun iti darum, ti basura a naggapu iti kampo iti UN ket saan a na-sanitize a nasayaat, a pakaigapuan iti pannakaserrek ti mikrobio iti waig ti Karayan ti Artibonite, maysa a kadakkelan idiay Haiti.",ilo_Latn,ham
"Sakbay ti panagsangpet dagiti tropa, saan pay a naipasango ti Haiti kadagiti problema a mainaig iti sakit manipud pay idi 1800.",ilo_Latn,ham
Dinakamat ti Haitian Institute for Justice and Democracy dagiti independiente a panagadal a mangibagbaga a saan nga am-ammo nga intugot ti UN peacekeeping batallion ti Nepal ti sakit iti Haiti.,ilo_Latn,ham
"Ni Danielle Lantagne, maysa nga eksperto ti saksakit para iti UN, imbagana a ti panagwaras ket naggapu kadagiti peacekeeper.",ilo_Latn,ham
Kinompirma ni Hamilton a naawat iti Howard University Hospital ti pasiente a nasayaat ti kasasaad daytoy.,ilo_Latn,ham
"Naggapu ti pasyente idiay Nigeria, nga ayanna dagiti dadduma a kaso iti Ebola virus ket napasamak.",ilo_Latn,ham
"Sinurot ti ospital dagiti paglintegan tapno makontrol ti impeksion, karaman ti pannakailasin dagiti pasiente kadagiti sabali tapno malapdan ti posible a pannakaimpeksion ti dadduma pay.",ilo_Latn,ham
"Sakbay ti The Simpsons, nagtrabaho ni Simon iti sumagmamano a pabuya iti agduduma a pagtakeman.",ilo_Latn,ham
"Kabayatan iti 1980s isuna ket nagubra kadagiti pabuya a kas Taxi, Cheers, ken Pabuya ni Tracy Ullman.",ilo_Latn,ham
"Idi 1989 timmulong isuna a nangparnuay iti The Simpsons a kaduana da Brooks ken Groening, ket isuna ti responsable iti panangala iti umuna a grupo dagiti mannurat ti pabuya.",ilo_Latn,ham
"Nupay pimmanaw iti pabuya idi 1993, nagtalinaed ti titulona a kas executive producer, ken nagtultuloy nga agawat iti pinullo a milion a doliar a kas royalty kada season.",ilo_Latn,ham
Itay laeng ti ahensia ti damdamag iti China ket nangipadamag a maysa nga eroplano ti mahijack.,ilo_Latn,ham
"Naibaga dagiti naudi a report a nakaawat iti pangta ti bomba ti eroplano ken nagsubli iti Afghanistan, a bimmaba iti Kandahar.",ilo_Latn,ham
Ti umuna a damag ket ibagada a daydiay eroplano ket nagsubli idiay Afghanistan malpas a nilaksidanda ti napeggad a panagdisso idiay Urumqi.,ilo_Latn,ham
"Gagangay dagiti aksidente iti tangatang idiay Iran, nga addaan iti dumaanen a fleet a saan a nasayaat ti pannakamantenirna nga agpada a para kadagiti sibil ken militar nga operasion.",ilo_Latn,ham
Dagiti internasional a linteg ket ipatarusna a dagiti baro nga eroplano ket saan a mabalin a magatang.,ilo_Latn,ham
"Iti nasapsapa iti daytoy a lawas, natnag ti maysa a helikopter ti polisia a nakatayan ti tallo a tao ken nakasugatan ti tallo pay.",ilo_Latn,ham
"Iti napalabas a bulan, napasamak iti Iraq ti kakaruan a didigra iti ere kalpasan ti adu a tawen idi nauram ti maysa nga eroplano mapan iti Armenia, a nakatayan ti 168 a nakalugan.",ilo_Latn,ham
"Ti pada a bulan ket adda manen eroplano a naitapuak iti pagtarayan iti Mashhad ken dimmungparna ti pader, a pimmatay iti sangapulo ket pito.",ilo_Latn,ham
Kinansela ti Aerosmith dagiti nabatbati pay a konsertda idiay panagpasiarda.,ilo_Latn,ham
Nakasagana a sursoren ti rock a banda ti Estados Unidos ken Canada agingga iti Setiembre 16.,ilo_Latn,ham
Kinanselada ti tour malpas nga iti kangrunaan a kumakanta a ni Steve Tyler ket nasugatan malpas a natinnag idiay entablado sapay nga agpabpabuya idi Agosto 5.,ilo_Latn,ham
Naabak ni Murray iti immuna a set bayat ti panangburak iti panagpadada kalpasan nga iti agpada a lallaki ket iniggamanda iti maysa ken tunggal amin a serbisio iti set.,ilo_Latn,ham
"Adda nasapa a bentahe ni Del Potro idi maikadua a set, ngem daytoy met ket kasapulan ti panagtukkol iti patas a laban idi nakadanun iti 6-6.",ilo_Latn,ham
Naagasan ti abaga ni Potro iti daytoy a punto ngem nabaelanna ti agsubli iti ay-ayam.,ilo_Latn,ham
Nangrugi ti programa iti 8:30 iti malem lokal nga oras (15.00 UTC).,ilo_Latn,ham
"Dagiti sikat a kumakanta iti entero a nasion impabuyada iti bhajan, wenno kanta para kadagiti deboto, para iti saka ni Shri Shyam.",ilo_Latn,ham
"Rinugian ti kumakanta a ni Sanju Sharma a rabii, pinasarunuan ni Jai Shankar Choudhary. Impresenta met ni Lakkha Singh ti chhappan bhog bhajan. Kinaduaan isuna ni kumakanta a Raju Khandelwal.",ilo_Latn,ham
"Kalpasanna, sinublat ni Lakkha Singh ti panangidaulo iti panagkanta iti bhajans.",ilo_Latn,ham
"108 a plato iti Chhappan Bhog (iti Hinduismo, 56 nga agsasabali a makan a banag, kasla, nasam-it, prutas, nuez, makan dadduma pay nga itukonda kadagiti dios) ket maiserbi kenni Baba Shyam.",ilo_Latn,ham
Kinanta pay ni Lakkha Singh ti chhappan bhog bhajan. Dinanggayan isuna ti kumakanta a ni Raju Khandelwal.,ilo_Latn,ham
"Idi Huebes diay pannakatema a presentasion iti Tokyo Game Show, ti presidente iti Nintendo a ni Satoru Iwata ket imparangna iti disenio iti mangtengtengngel para iti baro a console iti Nintendo Revolution.",ilo_Latn,ham
"Kas met leng iti remote ti telebision, ti kontroler ket agusar iti dua a sensor a naikabil iti asideg ti telebision tapno maipuesto dayta iti espasio a tallo ti dimensionna.",ilo_Latn,ham
Palubosan daytoy dagiti agay-ayam a makontrol dagiti aksion ken garaw kadagiti video game babaen iti panangigaraw iti alikamen iti ere.,ilo_Latn,ham
Naawanan ni Giancarlo Fisichella iti kontrol iti luganna isu a nasapa a nagsardeng a nakilumba iti pay la rugrugina.,ilo_Latn,ham
"Diay kaduana a ni Fernando Alonso ket adda idiay unaan iti adu a lumba, ngem napatingga met laeng kalpasan iti panagsardengna, mabalin a gapu iti nakaro a pannakapasirok iti kannawan a makinsango a pilid.",ilo_Latn,ham
"Lineppas ni Michael Schumacher ti pannakilumbana saan a nabayag kalpasan ni Alonso, gapu iti pannakadadael ti suspension iti adu a laban iti kabayatan ti lumba.",ilo_Latn,ham
"“Nagpintas isuna ken nalaing a kumanta”, imbagana sigun iti maysa a nakasurat iti komperensia para iti damag.",ilo_Latn,ham
"Matignayak tunggal agpraktiskami idi iti daytoy, manipud iti kaunggan ti pusok.",ilo_Latn,ham
"Tallo a minuto ti panangirugi, naipakita ti maysa a kamera iti sumagmamano a paset iti insulation foam a makitkita kadagita a tangke ti gasolina.",ilo_Latn,ham
Ngem saan a maatap a dagitoy ti nakaigapu iti ania man a dadael iti shuttle.,ilo_Latn,ham
Imbaga ti daulo ti shuttle program ti NASA a ni N. Wayne Hale Jr. a natinnag ti foam “kalpasan ti panawen a pakaseknanmi daytoy.”,ilo_Latn,ham
"Lima minuto pay laeng a nakapakita ket nangrugin nga agangin, maysa minuto kalpasanna, dumanon ti angin iti 70km kada oras. Idi kuan ummay iti todon, a napigsa ken dadakkel a tudukinna ti kudilmo a kas dagm, kalpasan nagtudo iti yelo, ket nataranta dagiti tattao ken agririyaw ken agtatarayda a dungparenda iti maysa ken maysa.",ilo_Latn,ham
"“Napukawko ti kabsatko a babai ken ti gayyemna, ken iti dalanko a mapan sadiay, adda dua a tao a disabled a naka-wheelchair, ket dagiti tattao  basta lattan aglalagto ken idurduronda ida,” kinuna ni Armand Versace.",ilo_Latn,ham
Inreport  pay ti NHK a normal ti operasion ti nuklear a planta ti elektrisidad iti Kashiwazaki Kariwa idiay prepektura ti Niigata.,ilo_Latn,ham
Kinuna iti Hokuriku Electric Power Co. nga awan iti epekto ti gingined ken ti Numero 1 ken 2 a reactor idiay planta ti nuclear power ti Shika ket naiddep pay laeng.,ilo_Latn,ham
Naipadamag a dandani 9400 a balbalay iti rehion ket awanan iti danum ken agarup 100 ti awanan koriente.,ilo_Latn,ham
"Sumagmamano a kalsada ti nadadael, naisardeng ti serbisio ti tren kadagiti apektado a lugar, ken nakaserra pay laeng ti Noto Airport idiay Ishikawa prefecture.",ilo_Latn,ham
Maysa a bomba ti bimtak idiay ruar iti opisina iti gobernador heneral.,ilo_Latn,ham
Tallo pay a bomba ti bimtak iti asideg dagiti pasdek ti gobierno iti uneg iti dua nga oras.,ilo_Latn,ham
"Sumagmamano a padamag ti nangibaga nga iti opisial a bilang ti natay ket walo, ken ti opisial a padamag ket kinompirmana nga umabot iti 30 ti nadangran; ngem ti maudi a bilang ket saan pay naamuan.",ilo_Latn,ham
Agpada a nakita ti cyanuric acid ken melamine kadagiti isbo dagiti natay a taraken kalpasan a nangan iti kontaminado a makan.,ilo_Latn,ham
"Agepekto iti maysa ken maysa dagiti dua a compound tapno makabukel kadagiti crystal a mabalin a mangserra iti panagobra ti kidney, kinuna dagiti agsuksukisok iti unibersidad.",ilo_Latn,ham
Napaliiw dagiti managsirarak a mabuo dagiti kristal ti isbo iti pusa no manayunan iti melamine ken asido a cyanuric.,ilo_Latn,ham
Ti nangbukel kadagitoy a kristal ket maituto kadagiti mabirukan idiay isbo ti apektado a taraken no iyasping bayat iti infrared spectroscopy (FTIR).,ilo_Latn,ham
"Diak ammo no maamirismo wenno saan, ngem kaaduan kadagiti tagilako nga aggapu iti  Central America ket immay iti daytoy a pagilian nga awan bayadna a buis.",ilo_Latn,ham
Ket walo a porsiento ti produktomi ket binuwisan bayat iti taripa kadagiti pagilian iti Central America. Ipaayanmi dakayo.,ilo_Latn,ham
Kasla saan nga umisu kaniak dayta; saan a nainkalintegan dayta.,ilo_Latn,ham
Ti maibagak laeng kadagiti tattao ket tratarenda kami a kas panagtratarmi kadakayo.,ilo_Latn,ham
Pinirmaan ni Gobernador iti California a ni Arnold Schwarzenegger ti linteg a mangiparit iti panaglako wenno panagpabulod dagiti bayolente nga ayayam kadagiti menor de edad.,ilo_Latn,ham
Dawaten ti linteg a dagiti bayolente nga ay-ayam a pabuya a mailaklako idiay estado ti California ket maikkan marka a decal a nakakabil iti “18” ken manakabalin nga iti panagilako kadagitoy kadagiti menor-de-edad ket madusa iti multa a $1000 kada basol.,ilo_Latn,ham
"Nangted ti Direktor ti Public Prosecutions, ni Kier Starmer QC, iti masaona itay agsapa a nangiwaragawag iti pannakaidarum nga agpada da Huhne ken Pryce.",ilo_Latn,ham
Naglusulos ni Huhne ket suktan isuna iti Gabinete ni Ed Davey MP. Ni Norman Lamb MP ti manamnama a mangala iti trabaho ti Ministro ti Negosio a mapanawan ni Davey.,ilo_Latn,ham
Naka-iskediul da Hyune ken Pryce nga agparang idiay Korte ti Mahistrado iti Westminster intono Pebrero 16.,ilo_Latn,ham
"Dagiti natay ket da Nicholas Alden, 25, ken Zachary Cuddeback, 21. Ni Cuddeback ti agmanmaneho.",ilo_Latn,ham
Nakaala ni Edgar Veguilla iti sugat iti takiag ken panga ken ni Kristoffer Schneider ket nabati met a kasapulanna ti pannakaopera a rekonstruksion para iti rupana.,ilo_Latn,ham
"Pimmalpak ti armas iti Uka bayat a nakatutok iti ulo iti maikalima a lalaki, adda madama nga ut-ot ni Schneider, pannakabulsek ti maysa a mata, naawan a parte iti bangabangana ken maysa a rupa a naaramid iti titanium.",ilo_Latn,ham
Nagtestigo ni Schneider  babaen iti  videolink manipud iti maysa a base ti USAF iti pagilianna.,ilo_Latn,ham
"No lumbes ti pasamak idi Miyerkules, limmaban ni Carpanedo iti dua nga indibidual a karera ti Kampeonato.",ilo_Latn,ham
"Ti immuna ket diay Slalom, a naurnongna ti Saan a Nalpas idiay umuna a tarayna. 36 iti 116 a mannakisalisal ket adda iti agpada a resulta idiay a lumba.",ilo_Latn,ham
"Ti maysa pay a karerana, ti Higante a Slalom, ket nalpas isuna a maikasangapulo idiay grupo para kadagiti babbai patugaw nga adda agkadua nga oras iti panagtaray nga 4:41.30, 2:11.60 minutos a nabaybayag ngem iti nakaala iti umuna a pwesto a ni Claudia Loesch a taga Austria ken 1:09.02 minutos a nabaybayag ngem iti nakaala iti maikasiam a pwesto a ni Gyöngyi Dani a taga Hungaria.",ilo_Latn,ham
"Uppat nga umi-ski iti grupo ti nakatugaw nga ag-ski ti saan a nakalpas kadagiti tarayda, ken 45 iti 117 a dagup nga agis-ski iti Giant Slalom ti saan a nakaranggo iti lumba.",ilo_Latn,ham
Napasubli ti Madhya Pradesh Police ti natakaw a laptop ken mobile a telepono.,ilo_Latn,ham
"Kinuna ni Deputy Inspector General D K Arya, “Inarestomi ti lima a tattao a nangrames iti babai a Swiss ken napasublimi ti mobile ken laptop-na”.",ilo_Latn,ham
"Dagiti akusado ket nainaganan a Baba Kanjar, Bhutha Kanjar, Rampro Kanjar, Gaza Kanjar ken Vishnu Kanjar.",ilo_Latn,ham
Kinuna ti superintendent ti polis a ni Chandra Shekhasr Solanki a nagparang  dagiti akusado iti korte nga addaan iti abbong dagiti rupada.,ilo_Latn,ham
"Uray no tallo a tattao ti adda iti uneg ti balay idi mabangga daytoy ti kotse, awan ti nasaktan kadakuada.",ilo_Latn,ham
"Ngem ti agmanmaneho, naglak-am iti serioso a pannakadunor iti ulona.",ilo_Latn,ham
Temporario a naserraan pay laeng ti kalsada a nakapasamakan ti aksidente kabayatan ti panangwaya dagiti serbisio ti emerhensia iti nagmaneho iti nalabbaga nga Audi TT.,ilo_Latn,ham
Immuna a naospital isuna iti James Paget Hospital idiay Great Yarmouth.,ilo_Latn,ham
"Idi kuan, nayakar isuna iti Addenbrooke's Hospital idiay Cambridge.",ilo_Latn,ham
Ni Adekoya ket nakasuan iti Korte ti Sheriff iti Edinburgh gapu iti panangpapatayna iti anakna.,ilo_Latn,ham
"Adda isuna iti kustodia nga agur-uray iti pannakaidarum ken pannakausig, ngem ania man nga ebidensia ti testigo ket mabalin a narugitan gapu ta nawaras ti pannakaipablaak ti ladawanna.",ilo_Latn,ham
Gagangay nga ubra daytoy idiay UK ngem iti hustisia a Scottish ket sabali ti panagubrana ken dagiti korte ket kitkitaenna ti panagiruar dagiti ladawan a kas mabalin a pinangiduma.,ilo_Latn,ham
Ni Propesora Pamela Ferguson iti University of Dundee ket nagsurat a “dagiti periodista ket kaslada magmagna iti napeggad a linya no maipablaakda ti ladawan kaspangarigan dagiti atapen .”,ilo_Latn,ham
"Ti Crown Office, ti kangrunaan a napusgan kadagiti prosekusion, ti nangdakamat kadagiti agiwarwarnak nga awan ti maited pay nga ad-adu a komento agingga ng awan pay mayuli a darum.",ilo_Latn,ham
"Ti dokumento, segun iti nairuar a nalimed, ket maipapan iti apa kadagiti nagbeddengan, a kayat ti Palestina a maibasar kadagiti nagbeddengan sakbay ti Mideast War idi 1967.",ilo_Latn,ham
Dagiti dadduma a pagsasaritaan a masaklawna ket naibaga nga iti masanguanan nga estado iti Jerusalem nga isu ket sagrado para kadagiti nasion ken ti isyu iti Tanap ti Jordan.,ilo_Latn,ham
Dawdawaten ti Israel ti agtultuloy a kaadda ti militar iti tanap para iti sangapulo a tawen apaman a mapirmaan ti katulagan idinto nga umanamong ti PA a bay-an dayta a kaadda ti militar iti lima a tawen laeng.,ilo_Latn,ham
"Dagiti pimmaltog idiay panagipadas iti nayon a panagkontrol iti peste ket mabantayan a nalaing dagiti ranger, ta ti panangipadas ket mabantayan ken ti kinaepektibona ket maaramat.",ilo_Latn,ham
"Ti pinagkadua iti NPWS ken ti Asosasion ti Pang-isports nga Agpalpaltog iti Australia (NSW) Inc, dagiti kwalipikado a boluntario ket naayaban, babaen iti programa ti panaganup iti Asosasion ti Pang-isports nga Agpalpaltog.",ilo_Latn,ham
"Segun ken ni Mick O'Flynn, ti Acting Director ti Park Conservation and Heritage a kadua ti NPWS, dagiti uppat a pumapaltog a napili para iti umuna nga operasion ti panagpaltog ket nakaawat iti komprehensibo nga instruksion para iti kinatalged ken panagensayo.",ilo_Latn,ham
Pinagsapata ni Martelly idi kalman ti baro a Provisional Electoral Council (CEP) nga addaan siam a miembro.,ilo_Latn,ham
Daytoy ti maikalima a CEP ni Martelly iti uneg ti uppat a tawen.,ilo_Latn,ham
"Idi napalabas a bulan, maysa a presidential commission ti nangirekomenda iti panaglusulos ti dati a CEP kas paset dagiti pamuspusan tapno makaaddang ti nasion para kadagiti baro nga eleksion.",ilo_Latn,ham
Ti komision ket isu ti sungbat ti Martelly iti nasaknap a protesta laban iti rehimen a nangrugi idi Oktubre.,ilo_Latn,ham
"Dagiti narungsot maminsan a protesta ket gapu iti pannakapaay a makaaramid iti eleksion, dadduma ket manipud pay idi 2011.",ilo_Latn,ham
