text,language,label
Parehong natagpuan ang cyanuric acid at melamine sa mga sample na ihing mula sa mga alagang hayop na namatay matapos na kumain ng maruming pagkain para sa alagang hayop.,tgl_Latn,ham
"Ang dalawang kompuwesto ay nagkakaroon ng reaksyon sa isa't-isa upang bumuo ng mga kristal na maaaring humadlang sa punsyon ng bato, sinabi ng mga mananaliksik sa unibersidad",tgl_Latn,ham
Napansin ng mga mananaliksik ang mga namuong kristal sa ihi ng pusa sa pagdagdag ng melamine at cyanuric acid.,tgl_Latn,ham
Ang kayarian ng mga kristal na ito ay kapareho doon sa mga nakita sa ihi ng mga naapektuhang alagang hayop kung ikukumpara gamit ang infrared spectroscopy (FTIR).,tgl_Latn,ham
Ewan ko kung alam mo ito o hindi pero karamihan sa mga produktong mula sa Gitnang Amerika ay nakarating sa bansang ito nang hindi binuwisan.,tgl_Latn,ham
Samantala walumpong porsyento ng aming mga produkto ang binuwisan sa pamamagitan ng mga taripa sa mga bansa sa Gitnang Amerika. Tinatrato namin kayo.,tgl_Latn,ham
Tila hindi iyon nagkaroon ng kabuluhan para sa akin; tiyak na hindi iyon patas.,tgl_Latn,ham
Ang masasabi ko lang sa mga tao ay tratuhin ninyo kami katulad ng pagtrato namin sa inyo.,tgl_Latn,ham
Nilagdaan ng Gobernador ng California na si Arnold Schwarzenegger na maisabatas ang isang panukalang batas na nagbabawal sa pagtitinda o pagpapaupa ng mga brutal na video game sa mga batang wala pa sa hustong gulang.,tgl_Latn,ham
Ang panukalang batas ay nag-uutos na lagyan ng decal (o decalcomania sa buong salita) na may “18” ang mga mararahas na laro sa bidyo na ibinebenta sa California at patawan ng kaukulang multang $1000 kada paglabag ang pagbebenta sa mga ito sa mga menor de edad.,tgl_Latn,ham
"Ang Direktor ng Pampublikong mga Pagsasakdal, si Kier Starmer QC, ay nagbigay ng pahayag ngayong umaga tungkol sa pag-uusig kay Huhne at Pryce.",tgl_Latn,ham
Si Huhne ay nagretiro na at papalitan siya sa Gabinete ni Ed Davey MP. Si Norman Lamb MP ay inaasahang gagampan sa tungkuling Business Minister na iniwan ni Davey.,tgl_Latn,ham
Ang pagharap nina Huhne at Pryce sa Westminster Magistrates Court ay itinakda sa Pebrero 16.,tgl_Latn,ham
"Ang mga nasawi ay kinilalang sina NIcholas Alden, 25, at Zachary Cuddeback, 21. Ang huli ang siyang nagmamaneho ng kanilang sinasakyan nang silay pinagbabaril.",tgl_Latn,ham
Nagtamo si Edgar Veguilla ng mga sugat sa kamay at panga samantalang naiwang nangangailangan ng reconstructive surgery si Kristoffer Schneider para sa kanyang mukha.,tgl_Latn,ham
"Pumalya ang armas ni Uka habang nakatutok sa ulo ng ikalimang lalaki. Si Schneider ay may patuloy na pananakit, pagkabulag sa isang mata, nawawalang bahagi ng bungo at mukhang muling binuo mula sa titanium.",tgl_Latn,ham
Si Schneider ay sumaksi sa pamamagitan ng link sa bidyo na galing sa isang base ng USAF sa kaniyang bayang sinilangan.,tgl_Latn,ham
"Maliban pa sa paligsahan noong Miyerkules, lumaban si Carpanedo sa dalawang karerang pang-indibidwal sa Kampeonato.",tgl_Latn,ham
"Ang kanyang una ay ang Slalom, kung saan nakakuha siya ng Hindi Nakatapos sa kanyang unang pagtakbo. 36 sa 116 na mga lumaban ang may katulad na resulta sa karerang iyon.",tgl_Latn,ham
"Ang iba pa niyang karera, ang Giant Slalom, natapos siya sa ika-sampung puwesto sa grupo ng kababaihang nakaupo na may pinag-isang oras ng pagtakbo na 4:41.30, mas mabagal ng 2:11.60 minuto sa nagwagi ng unang puwesto na isang Austrian na si Claudia Loesch at mas mabagal ng 1:09.02 minuto sa nagwagi ng pang-siyam na puwesto na si GyÃ¶ngyi Dani ng Hungary.",tgl_Latn,ham
"Apat na skier sa grupo ng kababaihang nakaupo ay nabigong tapusin ang kanilang karera, at 45 sa 117 skier ay nabigong makapuwesto sa karera ng Giant Slalom.",tgl_Latn,ham
Nabawi ng Pulisiya ng Madhya Pradesh ang ninakaw na laptop at mobile na telepono.,tgl_Latn,ham
"Sabi ni Pangalawang Inspektor Heneral D K Aray, ""Aming naaresto ang limang taong nanggahasa sa Swisang babae at nabawi ang kaniyang mobile at laptop"".",tgl_Latn,ham
"Ang mga akusado ay pinangalanan bilang sina Baba Kanjar, Bhuta Kanjar, Rampro Kanjar, Gaza Kanjar at Vishnu Kanjar.",tgl_Latn,ham
Sinabi ng superintendente ng pulisya na si Chandra Shekhar Solanki na ang mga akusado ay humarap sa korte nang nakatakip ang mga mukha.,tgl_Latn,ham
"Kahit na tatlong tao ang nasa loob ng bahay nang mabangga ito ng kotse, wala namang nasaktan sa kanila.",tgl_Latn,ham
"Subali't, ang tagapagmaneho ay nagtamo ng malubhang mga sugat sa ulo.",tgl_Latn,ham
Pansamantalang isinara ang kalye kung saan nangyari ang banggaan habang inilalabas ng mga miyembro ng grupo para sa emerhensiya ang drayber mula sa pulang sasakyan nitong Audi TT.,tgl_Latn,ham
Una na siyang naospital sa Ospital ng James Paget sa Great Yarmouth.,tgl_Latn,ham
Pagkatapos ay muli siyang inilipat sa Ospital ng Addenbrooke sa Cambridge.,tgl_Latn,ham
Mula noon si Adekoya ay nasa Ediburgh Sheriff Court na kinasuhan ng pagpatay sa kanyang anak.,tgl_Latn,ham
"Siya ay nakakulong habang naghihintay ng pagsasakdal at paglilitis, nguni't anumang patotoo ng saksing nakakita ay maaaring binahiran dahil ang kaniyang larawan ay malawakang nailathala.",tgl_Latn,ham
Ito ay pangkaraniwang gawain sa ibang lugar sa UK nguni't iba ang palakad ng hustisya ng Scotland at naging pananaw na ng mga korte na ang paglalathala ng mga larawan ay may potensyal na maging pagtatangi.,tgl_Latn,ham
"Pinansin ni Propesor Pamela Ferguson ng Unibersidad ng Dundee na ""ang mga mamamayahag ay tila nga naglalakad sa bingit ng kapahamakan kapag naglalathala ng mga larawan atbp ng mga suspek.""",tgl_Latn,ham
"Ang Tanggapan ng Crown, na namamahala sa kabuuan ng lahat ng paghahabla, ay nagpahiwatig sa mga peryodista na walang gagawing karagdagang pagkomento kahit man lang hanggang sa pagsasakdal.",tgl_Latn,ham
"Ang dokumento, ayon sa nabunyag, ay tumutukoy sa alitan sa usaping hangganan, kung saan ninanais ito ng Palestina batay sa mga hangganan bago ang Digmaan sa Gitnang Silangan noong 1967.",tgl_Latn,ham
"Ang ibang mga paksa ay tinatayang kabilang ang kalagayan ng Jerusalem sa hinaharap, na sagrado kapwa sa mga bansa at sa isyu ng Lambak ng Jordan.",tgl_Latn,ham
Hinihiling ng Israel ang pananatili ng presensyang militar sa lambak sa loob ng sampung taon kapag ang isang kasunduan ay napirmahan habang ang PA ay sumasang-ayon sa pananatili ng ganoong presensya sa loob lamang ng limang taon.,tgl_Latn,ham
"Ang mga mamamaril sa suplementaryong pagsubok ng pagkontrol ng mga peste ay maingat na pangangasiwaan ng mga ranger, dahil ang pagsubok ay sinusubaybayan at ang pagiging epektibo nito ay sinusuri.",tgl_Latn,ham
"Sa isang pakikipagtulungan sa pagitan ng NPWS at ng Kapisanan ng mga Namamaril Bilang Isport ng Australya (NSW) Inc, nakalap ang kwalipikadong mga boluntaryo, sa ilalim ng programa para sa pangangaso ng Kapisanan ng mga Namamaril Bilang Isport.",tgl_Latn,ham
"Ayon kay Mick O'Flynn, ang Pansamatalang Direktor ng Konserbasyon at Pamana ng Parke ng NPWS, ang apat na mamamaril na napili para sa unang operasyon ng pamamaril ay tumanggap ng komprehensibong pagtuturo tungkol sa kaligtasan at pagsasanay.",tgl_Latn,ham
Nanumpa kahapon kay Martelly ang bagong Provisional Council (CEP) na binubuo ng siyam na kasapi.,tgl_Latn,ham
Ito ang ikalimang CEP ni Martelly sa loob ng apat na taon.,tgl_Latn,ham
"Noong nakaraang buwan, isang presidensyal komisyon ang nagrekomenda sa pagbibitiw ng CEP bilang bahagi ng mga paghahanda na madala ang bansa sa bagong eleksyon.",tgl_Latn,ham
Ang komisyon ay ang sagot ni Martelly sa mga malawakang pagtutol kontra-administrasyon na nag-umpisa noong Oktubre.,tgl_Latn,ham
"Ang mga pagpoprotesta na minsan ay bayolente ay napasimulan ng pagkabigo sa pagkakaroon ng eleksyon, na ang ilan ay dapat noon pang 2011.",tgl_Latn,ham
"Humigit-kumulang sa 60 kaso ng labis na pag-init ng may depektong iPod ang naiulat, na naging sanhi ng anim na sunog sa kabuuan at nag-iwan ng bahagyang pagkapaso sa apat na tao.",tgl_Latn,ham
"Sabi ng Ministri ng Ekonomiya, Kalakalan at Industriya (METI) ng bansang Hapon na batid na nila noon pa man ang 27 aksidente na nauugnay sa mga aparato.",tgl_Latn,ham
"Noong nakaraang linggo, inanunsiyo ng METI na ipinaalam ng Apple sa kanila ang 34 na karagdagang insidente sa labis na pag-init, na tinawag ng kompanya na ""hindi seryoso.""",tgl_Latn,ham
"Sumagot ang ministri sa pamamagitan ng pagtawag sa pagpapaliban ng Apple sa ulat na ""totoong nakapanghihinayang.""",tgl_Latn,ham
Naganap ang lindol sa Mariana sa lokal na oras na 07:19 a.m. (09:19 p.m. GMT Biyernes).,tgl_Latn,ham
Sinabi ng tanggapan para sa pamamahala ng emerhensiya ng Hilagang Marianas na walang mga pinsalang naiulat sa bansa.,tgl_Latn,ham
Gayundin ang Pacific Tsunami Warning Center ay nagsabi na walang indikasyon ng Tsunami.,tgl_Latn,ham
"Ang isang dating pulis na Pilipino ang bumihag sa mga turistang taga-Hong Kong sa pamamagitan ng pag-hijack sa kanilang bus sa Maynila, ang kabisera ng Pilipinas.",tgl_Latn,ham
Binaril ni Rolando Mendoza ang mga turista gamit ang kanyang M16 na baril.,tgl_Latn,ham
Maraming bihag ang nailigtas at hindi bababa sa anim ang nakumpirmang patay sa ngayon.,tgl_Latn,ham
"Anim na bihag, kabilang ang mga bata at matatanda, ang maagang pinakawalan, gayon din ang mga Pilipinong potograpo.",tgl_Latn,ham
Kalaunan ay humalili ang mga potograpo sa isang may-edad na babae dahil kinakailangan nitong gumamit ng palikuran. Binaril si Mendoza.,tgl_Latn,ham
Tinularan ni Liggins ang kanyang ama at nagtrabaho sa larangan ng medisina.,tgl_Latn,ham
Nag-aral siya bilang isang obstetrisyan at nagsimulang magtrabaho sa Auckland's National Women's Hospital noong 1959.,tgl_Latn,ham
Habang nagtatrabaho siya sa ospital sinimulang imbestigahan ni Liggins ang maagang pagdaramdam sa panganganak sa kaniyang libreng oras.,tgl_Latn,ham
Ipinapakita sa kaniyang pananaliksik na kapag ang isang hormone ay ibinigay mapapabilis nito ang pagkagulang ng baga ng sanggol sa sinapupunan.,tgl_Latn,ham
Iniulat ng Xinhua na ang mga imbestigador ng gobyerno ay may nabawing ng dalawang 'itim na kahon' na mga tagatala ng paglipad noong Miyerkules.,tgl_Latn,ham
Pinarangalan din ng mga katulad niyang mambubuno si Luna.,tgl_Latn,ham
"Sinabi ni Tommy Dreamer na ""Si Luna ang unang Reyna ng Sukdulan. Ang aking unang tagapamahala. Pumanaw si Luna sa gabi ng dalawang buwan. Sadyang natatangi kagaya niya. Matapang na babae.""",tgl_Latn,ham
"Si Dustin ""Goldust"" Runnels ay nagpahayag na si ""Luna ay kakatwa katulad ko...marahil ay higit pa...mahal ko siya at sabik ako sa kaniya...sana siya ay nasa mas mabuting lugar.""",tgl_Latn,ham
"Sa 1,400 taong tinanong sa surbey bago ang halalang pederal noong 2010, ang mga tutol sa pagiging isang republika ng Australya ay lumaki nang 8 posrsiyento simula noong 2008.",tgl_Latn,ham
Sinabi ng Caretaker Prime Minister na si Julia Gillard sa panahon ng kampanya noong 2010 eleksyong pederal na siya ay naniniwala na ang Australya ay dapat maging isang republika sa pagtatapos ng paghahara ni Reyna Elizabeth II.,tgl_Latn,ham
"34 na porsyento ng mga nasa surbey ang may ganitong pananaw, hinahangad na maging huling reyna na ng Australya ang Reynang Elizabeth II.",tgl_Latn,ham
"Sa magkabilang dulo ng surbey, 29 porsiyento ng mga tinanong ang naniniwala na ang Australya ay nararapat na maging republika sa lalong madaling panahon, habang ang 31 porsiyento ay naniniwala na hindi kailanman dapat maging republika ang Australya.",tgl_Latn,ham
"Ang manlalangoy na nagwagi ng gintong medalya sa Olympic ay nakatakdang lumangoy sa 100m at 200m freestyle at sa tatlong relay sa Commonwealth Games, pero dahil sa kaniyang mga idinaraing, pinagdududahan ang kalakasan ng kaniyang katawan.",tgl_Latn,ham
Hindi niya magawang uminom ng mga drogang kailangan upang mapawi ang sakit na kanyang nararamdaman dahil ipinagbabawal ito sa mga Laro.,tgl_Latn,ham
"Natuklasan ni Curtis Cooper, isang matematiko at propesor ng agham pangkompyuter sa Unibersidad ng Gitnang Missouri, ang pinakamalaking kilalang pangunahing bilang hanggang sa ngayon noong Enero 25.",tgl_Latn,ham
Pinatunayan ng ilang mga tao ang pagkadiskubre gamit ang iba't ibang hardware at software sa simula ng Pebrero at inanunsiyo ito noong Martes.,tgl_Latn,ham
Ang mga kometa ay posibleng naging pinagmulan ng paghahatid ng tubig sa lupa kasama ang organikong bagay na kayang bumuo ng mga protina at sumuporta sa buhay.,tgl_Latn,ham
"Ninanais ng mga siyentista na maintindihan kung paano nabubuo ang mga planeta, lalo na kung paano nabuo ang Earth, dahil sa nabangga ng mga kometa ang Earth malaon nang panahon ang nakalipas.",tgl_Latn,ham
"Sinimulan ni Cuomo, 53, ang kaniyang panunungkulan bilang gobernador noong unang bahagi ng taong ito at pinirmahan ang isang panukalang batas noong nakalipas na buwan na isinasaligal ang kasal ng dalawang makaparehong kasarian.",tgl_Latn,ham
"Tinagurian niyang ""politikal na mga daldalan at kalokohan"" ang mga bali-balita.",tgl_Latn,ham
Sinususpetyahang tatakbo siya bilang pangulo sa 2016.,tgl_Latn,ham
Ang NextGen ay isang sistema na sinasabi ng FAA na magpapahintulot sa eroplano na lumipad ng mas maikling mga ruta at makatipid ng milyon-milyong galon ng gasolina bawat taon at bawasan ang mga inilalabas na karbon.,tgl_Latn,ham
Ito ay gumagamit ng teknolohiyang nakabase sa satellite na salungat sa dating teknolohiyang nakabase sa radar sa kalupaan upang matukoy ng mga tagapangasiwa ng trapiko sa himpapawid ang mga sasakyang panghimpapawid nang mas tumpak at mabigyan ng mas wastong impormasyon ang mga piloto.,tgl_Latn,ham
"Walang inilalagay na karagdagang transportasyon at ang mga tren sa ibabaw ay hindi hihinto sa Wembley, at ang pagparada ng sasakyan at mga park-and-ride na pasilidad ay hindi magagamit sa lugar.",tgl_Latn,ham
Ang mga pangamba sa kakulangan ng transportasyon ay nagbangon sa posibilidad na mapipilitang gawin ang laban sa likod ng saradong mga pintuan nang wala ang mga tagasuporta ng koponan.,tgl_Latn,ham
Isang pag-aaral na inilathala noong Huwebes sa lathalaing Agham ang nag-ulat tungkol sa pakakabuo ng bagong espesye ng ibon sa mga Isla ng Ecuadorean Galapagos.,tgl_Latn,ham
"Ang mananaliksik galing sa Unibersidad ng Princeton sa Estados Unidos at Unibersidad ng Uppsala sa Sweden ay nag-ulat ng mga bagong uri ay sumailalim sa ebolusyon sa loob lamang ng dalawang henerasyon, kahit na ang prosesong ito ay pinaniwalaang nanatili ng mas matagal, dahil sa ang pagpapalahi sa pagitan ng isang katutubong Darwin finch, Geospiza fortes, at ang immigrant cactus finch, Geospiza conirostris.",tgl_Latn,ham
Ang ginto ay maaaring maihulma sa lahat ng uring hugis. Maaari itong mairolyo sa maliliit na hugis.,tgl_Latn,ham
"Maaari itong hilahin hanggang sa maging manipis na alambre, na maaaring pilipitin at tirintasin. Maaari itong martilyuhin o rolyuhin hanggang sa maging mga pilyego.",tgl_Latn,ham
"Maaari itong gawing napakanipis, at idikit sa ibang metal. Maaari itong gawing ubod ng nipis kaya minsan nang ginamit ito upang palamutian mga larawang pintang-kamay sa mga aklat na tinawag na ""mga manuskritong binigyang-liwanag"".",tgl_Latn,ham
Ito ay tinatawag na pH ng kemikal. Maaari kang gumawa ng indikador gamit ang katas ng pulang repolyo.,tgl_Latn,ham
Ang katas ng repolyo ay nag iiba-iba ng kulay ayon sa kung gaano ang pagkaasido o pagka-base (alkalino) ng kemikal.,tgl_Latn,ham
Ang lebel ng pH ay ipinapahiwatig ng dami ng ion ng Hidroheno (ang H sa pH) sa sinuring kemikal.,tgl_Latn,ham
"Ang mga atom ng hydrogen ay binubuo lamang ng isang proton na hiwalay sa elekton nito, at ang hiwalay na ion ng hydrogen ay karaniwang tinatawag na proton.",tgl_Latn,ham
"Magkasamang haluing paikot ang dalawang tuyong pulbos at pagkatapos, gamit ang malinis na basang mga kamay, pigain ang mga ito hanggang maging hugis-bola.",tgl_Latn,ham
"Ang halumigmig sa iyong mga kamay ay magkakaroon ng reaksyon sa panlabas na mga suson, na magiging kakatwa ang pakiramdam at makabubuo ng isang parang balat.",tgl_Latn,ham
"Ang mga lungsod ng Harappa at Mohenjo-daro noon ay may inodorong may flush sa halos bawat bahay, na nakakabit sa sopistikadong sistema ng imburnal.",tgl_Latn,ham
Ang mga labÃ ng mga sistema ng imburnal ay natagpuan sa mga bahay ng mga lungsod ng Minoan sa Crete at Santorini sa Gresya.,tgl_Latn,ham
"May mga palikuran din sa sinaunang Ehipto, Persya at Tsina. Sa sibilisasyong Romano, ang mga palikuran paminsan-minsan ay parte ng pampublikong paliguan kung saan ang mga lalaki at mga babae ay magkakasama.",tgl_Latn,ham
"Kapag tumawag ka sa isang taong libo-libong milya ang layo, gumagamit ka ng satellite.",tgl_Latn,ham
Tatanggapin ng satellite sa kalawakan ang tawag at halos agad-agad itong ibinabalik pababa.,tgl_Latn,ham
Ang satellite sa kalawakan ay ipinadadala sa pamamagitan ng rocket. Ang mga siyentista ay gumagamit ng mga teleskopyo sa kalawakan dahil ang atmospera ng Daigdig ay nagdudulot ng pagbaluktot ng ilan sa ating liwanag at nakikita.,tgl_Latn,ham
Kinakailangan ng isang malaking rocket na may taas na 100 talampakan upang mailagay ang isang satellite o teleskopyo sa kalawakan.,tgl_Latn,ham
Ang gulong ay nagpabago ng mundo sa mga pambihirang paraan. Ang pinakamalaking bagay na nagawa ng gulong para sa atin ay nabigyan tayo ng mas madali at mas mabilis na transportasyon.,tgl_Latn,ham
"Naibigay nito sa atin ang tren, ang kotse, at marami pang ibang kagamitan para sa transportasyon.",tgl_Latn,ham
Kasunod nila ay marami pang mga pusa na kainaman ang sukat na lumalamon ng hayop na nasila na kainaman ang sukat mula sa mga kuneho hanggang sa mga antilope at usa.,tgl_Latn,ham
"Sa wakas, maraming mga maliit na pusa (kasama na ang mga nakakawalang alagang pusa) na kumakain ng mas lalong maraming maliit na mga biktima katulad ng mga insekto, daga, butiki, at ibon.",tgl_Latn,ham
Ang sekreto sa kanilang tagumpay ay ang pagkakaroon ng kaukulang gawain o isang espesyal na gawain upang maiwasan ang kompetisyon ng bawat pusa.,tgl_Latn,ham
"Ang mga leon ang pinakamapagkaibigang pusa, na namumuhay sa malalaking grupo na tinatawag na mga pride.",tgl_Latn,ham
"Ang mga pride ay binubuo ng isa hanggang tatlong magkaugnay na matandang lalaki, pati na ang hanggang tatlumpong babae at batang leon.",tgl_Latn,ham
"Ang mga babae ay kalimitang may malapit na ugnayan sa isa't isa, bilang isang malaking pamilya ng magkakapatid na babae at mga anak na babae.",tgl_Latn,ham
"Ang mga pride ng leon ay kumikilos nang parang mga pangkat ng lobo o aso, mga hayop na nakapagtatakang kahalintulad ng mga leon (subalit hindi ibang malalaking pusa) sa pag-uugali, at lubhang mabagsik rin sa kanilang mga nasisila.",tgl_Latn,ham
"Isang panlahatang atleta, kaya ng tigre na umakyat (bagama't 'di ganoon kahusay), lumangoy, tumalon nang malalayong distansya at humila nang limang ulit ng lakas ng isang malakas na tao.",tgl_Latn,ham
"Ang tigre ay nasa gayunding grupo (Genus Panthera) gaya ng mga leon, leopardo, at jaguar. Ang apat na pusang ito lang ang may kakayanang umatungal.",tgl_Latn,ham
"Ang atungal ng tigre ay hindi katulad ng lakas ng atungal ng isang leon, datapuwa't mas tulad ng isang pangungusap ng pasinghal, pahiyaw na mga salita.",tgl_Latn,ham
"Ang mga ocelot ay gustong kumain ng maliliit na hayop. Manghuhuli sila ng mga unggoy, ahas, daga at ibon kung kaya nila. Halos lahat ng mga hayop na hinahanap ng ocelot ay higit na mas maliit kaysa dito.",tgl_Latn,ham
"Pinaniniwalaan ng mga siyentista na sinusundan at hinahanap ng mga ocelot ang mga hayop na kakainin (biktima) sa pamamagitan ng pag-amoy, pagsinghot kung saan naroroon ang mga iyon sa lupa.",tgl_Latn,ham
"Malinaw silang nakakakita sa dilim sa pamamagitan ng paningin sa gabi, at nakakakilos rin nang palihim. Hinuhuli ng mga ocelot ang kanilang sinisila sa pamamagitan ng pakikibagay sa kanilang kapaligiran at pagkatapos ay sinusunggaban ang kanilang sinisila.",tgl_Latn,ham
"Kung ang isang maliit na pangkat ng mga buhay na bagay (isang maliit na populasyon) ay mapabukod mula sa pangunahing populasyong pinanggalingan nila (katulad ng kung pupunta sila sa isang bulubundukin o sa isang ilog, o kung lilipat sila sa isang bagong isla upang hindi sila madaling makabalik), kadalasang natatagpuan nila ang kanilang mga sarili sa isang lugar na kakaiba kaysa sa kanilang pinanggalingan.",tgl_Latn,ham
"Ang bagong kapaligirang ito ay may ibang mga mapagkukunan at ibang mga kakompetensya, kaya ang bagong populasyon ay mangangailangan ng ibang mga katangian o pag-aangkop upang maging malakas na kakompetensya kaysa sa dati na nilang kinailangan.",tgl_Latn,ham
"Walang anumang pinagbago ang orihinal na populasyon, kailangan pa rin nila ang parehong pag-aangkop kagaya ng dati.",tgl_Latn,ham
"Sa paglipas ng panahon, habang ang bagong populasyon ay nagsisimulang umangkop sa kanilang bagong kapaligiran, nagsisimulang umiba nang umiba ang kanilang hitsura kaysa sa isa pang populasyon.",tgl_Latn,ham
"Sa huli, matapos ang libo-libo o kahit milyon-milyong taon, ang dalawang populasyon ay magiging magkaiba ang hitsura na hindi sila matagurian na parehong espesye.",tgl_Latn,ham
"Tinatawag natin ang prosesong ito na espesyasyon, na nangangahulugan lang na pagbuo ng mga bagong espesye. Ang espesyasyon ay di-maiiwasang bunga at napakahalagang bahagi ng ebolusyon.",tgl_Latn,ham
"Ang mga halaman ay gumagawa ng oksiheno na siyang hinihinga ng mga tao, at kinukuha nila ang carbon-dioxide na ibinubuga ng mga tao (iyan ay, ihinihingang papalabas).",tgl_Latn,ham
Binubuo ng mga halaman ang kanilang kinakain na galing sa araw gamit ang potosintesis. Naghahandog rin sila ng lilim.,tgl_Latn,ham
"Ginagawa namin ang aming mga bahay mula sa mga halaman at yumayari ng mga damit mula sa mga halaman. Halos lahat ng pagkaing kinakain namin ay mga halaman. Kung walang mga halaman, hindi mabubuhay ang mga hayop.",tgl_Latn,ham
"Ang mosasaurus ay ang nangungunang mandaragit ng kanyang panahon, kaya wala itong kinatatakutan, maliban sa ibang mosasaurus.",tgl_Latn,ham
"Ang mahahaba nitong mga panga ay may 70 na mga matutulis na ngipin, kasama na ang ekstrang hanay sa itaas ng bunganga nito, nangangahulugan na walang matatakasan ang sinuman na makasalubong nito.",tgl_Latn,ham
"Hindi tayo nakatitiyak, nguni't maaaring nagkaroon ito ng nagsangang dila. Kasama sa diyeta nito ang mga pagong, malalaking isda, iba pang mga mosasaur, at maaari pa ngang ito ay naging kanibal.",tgl_Latn,ham
Sinalakay din nito ang anumang pumasok sa tubig; kahit na ang higanteng dinosauro gaya ng T. rex ay hindi mananaig dito.,tgl_Latn,ham
"Bagaman marami sa kanilang pagkain ay kilala natin, ang mga Romano ay nagkaroon din ng kanilang mga nakamamangha o ekstraordinaryong pagkaing inihahanda sa piging, kasama ang baboy damo, paboreal, mga kuhol, at isang klase ng daga na tinatawag na dormouse.",tgl_Latn,ham
"Ang isa pang kaibahan ay habang ang mahihirap at ang babae ay kumakain nang nakaupo sa mga silya, gusto ng mayayamang lalaki na magkaroon ng mga piging nang sama-sama kung saan mauupo sila nang nakahilig habang kumakain.",tgl_Latn,ham
Ang mga pagkain ng Sinaunang Roman ay maaaring hindi nagkaroon ng mga pagkaing nagtungo sa Europa mula sa Amerika o mula sa Asya sa kalaunang mga siglo.,tgl_Latn,ham
"Halimbawa, wala silang mais, maging mga kamatis, maging mga patatas, maging kakaw, at walang sinaunang Romanong nakatikim man lamang ng pabo.",tgl_Latn,ham
Pinatayuan ng mga taga Babylonya ang bawat diyos nila ng pangunahing templo na kinilalang bahay ng diyos.,tgl_Latn,ham
Ang mga tao ay magdadala ng mga hain para sa mga diyos at ang mga pari ay susubukang asikasuhin ang mga pangangailangan ng mga diyos sa pamamagitan ng mga seremonya at kapistahan.,tgl_Latn,ham
Bawat templo ay may isang bukas na looban at saka isang panloob na santuwaryo na ang mga pari lamang ang maaaring pumasok.,tgl_Latn,ham
"Minsan mga espesyal na toreng hugis piramide, na tinawag na mga ziggurat, ay itinatayo upang maging bahagi ng mga templo.",tgl_Latn,ham
Ang taluktok ng tore ay natatanging santuwaryo para sa diyos.,tgl_Latn,ham
"Sa mainit na klima ng Gitnang Silangan, hindi gaanong naging mahalaga ang bahay.",tgl_Latn,ham
Karamihan sa buhay ng pamilya ng Hebreo ay nangyari sa labas.,tgl_Latn,ham
Ang mga babae ang nagluluto sa bakuran; ang mga tindahan ay mga bukas lamang na dispatso na nakaharap sa kalye. Bato ang ginamit sa pagtatayo ng mga bahay.,tgl_Latn,ham
"Walang malalaking kagubatan sa lupain ng Canaan, kaya ang halaga ng kahoy ay napakamahal.",tgl_Latn,ham
"Kakaunti ang nanirahan sa Greenland. Sa mahahabang salaysayin ng mga Norse, sinasabi nilang Ang Pulang si Erik ay ipinatapon mula sa Iceland dahil sa salang pagpatay, at habang naglalakbay patungo sa banda pa roon ng kanluran, nakita niya ang Greenland at pinangalanan itong Greenland.",tgl_Latn,ham
"Nguni't anuman ang kaniyang natuklasan, ang mga tribong Eskimo ay namumuhay na doon noong panahong iyon.",tgl_Latn,ham
"Bagaman ang bawa't bansa ay 'Eskandinabo', maraming pagkakaiba ang namagitan sa mga tao, hari, kaugalian at kasaysayan ng Denmark, Sweden, Norway at Iceland.",tgl_Latn,ham
"Kung iyong napanood na ang pelikulang Pambansang Kayamanan, maaaring iyong maisip na isinulat ang isang mapa ng kayamanan sa likod ng Pagpapahayag ng Kasarinlan.",tgl_Latn,ham
"Subali't, hindi iyan totoo. Bagaman mayroong nakasulat sa likod ng dokumento, hindi ito mapa ng kayamanan.",tgl_Latn,ham
"Nakasulat sa likod ng Deklarasyon ng Kalayaan ay ang mga salitang ""Orihinal na Deklarasyon ng Kalayaan na may petsang ika-4 ng Hulyo 1776"". Ang teksto ay nasa ibabang bahagi ng dokumento, na pabaligtad.",tgl_Latn,ham
"Kahit na walang nakakatiyak kung sino ang may-akda nito, alam na noong maagang bahagi sa buhay nito, ang malaking dokumentong pergamino (may sukat ito na 29Â¾ pulgada por 24Â½ pulgada) ay inirolyo para sa pag-imbak.",tgl_Latn,ham
"Kaya nga, maaaring ang maikling tala ay inilagay upang magsilbing marka lamang.",tgl_Latn,ham
"Ang D-Day na mga paglapag at ang magkasunod na mga digmaan ang nagpalaya sa Hilagang Pransya, ngunit ang timog nito ay hindi pa rin malaya.",tgl_Latn,ham
"Nasa kontrol ito ng Pranses na ""Vichy"". Ito ay mga taong mula sa Pransya na nakipagkasundo sa mga Aleman noong 1940 at at naging kasabwat ng mga mananakop kaysa maging kalaban ng mga ito.",tgl_Latn,ham
"Noong 15 ng Agosto 1940, ang mga kaalyado ay sumalakay sa timugang Pransya, ang pagsalakay ay tinawag na ""Operasyong Dragoon"".",tgl_Latn,ham
"Sa loob lang ng dalawang linggo, ang mga puwersa ng Amerikano at Malayang Pranses ay napalaya ang katimugang Pransiya at bumaling sa Alemanya.",tgl_Latn,ham
